t,pressure
11.006,88362.24
11.007,82614.72
11.008000000000001,83310.40000000001
11.009,87215.2
11.01,83498.08
11.011000000000001,84673.76
11.012,86688.32
11.013,81969.28
11.014,87637.44
11.015,86109.92
11.016,82340.48
11.017,85414.56
11.018,91572.16
11.019,90795.36
11.02,83085.44
11.021,88436.32
11.022,82377.12
11.023,84546.72
11.024000000000001,88844.64
11.025,88402.72
11.026,84246.24
11.027000000000001,87181.76
11.028,82270.56
11.029,84744.16
11.03,86619.36
11.031,84451.36
11.032,81750.08
11.033,82985.28
11.034,86669.12
11.035,86017.76
11.036,84126.72
11.037,85984.32
11.038,83308.16
11.039,85855.52
11.040000000000001,84900.32
11.041,86615.84
11.042,85778.88
11.043000000000001,86378.40000000001
11.044,88282.88
11.045,82668.32
11.046,86788.48
11.047,84568.48
11.048,89951.2
11.049,85422.88
11.05,88706.72
11.051,84625.6
11.052,87188.0
11.053,89449.12
11.054,84406.56
11.055,87915.2
11.056000000000001,85290.88
11.057,85056.64
11.058,86691.36
11.059000000000001,82948.48
11.06,80603.84
11.061,84203.68000000001
11.062,83011.04000000001
11.063,88612.8
11.064,83475.84
11.065,85992.8
11.066,84331.84
11.067,87622.56
11.068,87431.04000000001
11.069,81552.8
11.07,89345.76
11.071,85906.08
11.072000000000001,82473.44
11.073,82556.96
11.074,89144.96
11.075000000000001,88031.52
11.076,81921.12
11.077,89109.28
11.078,80553.92
11.079,82474.08
11.08,84353.76
11.081,86407.2
11.082,86119.36
11.083,86209.76
11.084,83673.92
11.085,85533.44
11.086,85920.0
11.087,86983.84
11.088000000000001,83110.72
11.089,83775.2
11.09,84281.76
11.091000000000001,85850.40000000001
11.092,83393.76
11.093,84345.76
11.094,83434.24
11.095,82962.08
11.096,90717.6
11.097,78852.0
11.098,84723.84
11.099,83083.68000000001
11.1,84881.92
11.101,86497.6
11.102,83308.96
11.103,82542.56
11.104000000000001,83485.92
11.105,86811.68000000001
11.106,82896.48
11.107000000000001,86975.68000000001
11.108,87048.0
11.109,83863.04000000001
11.11,86237.6
11.111,83657.76
11.112,81562.40000000001
11.113,87882.88
11.114,86070.88
11.115,85452.32
11.116,86579.36
11.117,85753.92
11.118,86327.2
11.119,84433.6
11.120000000000001,82833.28
11.121,83744.48
11.122,85900.96
11.123000000000001,86415.2
11.124,84424.64
11.125,82535.36
11.126,85887.68000000001
11.127,83008.32
11.128,82925.12
11.129,85322.88
11.13,87701.92
11.131,84897.44
11.132,86235.68000000001
11.133000000000001,85919.36
11.134,83256.8
11.135,86556.96
11.136000000000001,85762.40000000001
11.137,81976.32
11.138,92710.24
11.139,86402.08
11.14,85728.96
11.141,89915.84
11.142,86856.96
11.143,87531.52
11.144,84925.12
11.145,84260.64
11.146,84182.72
11.147,87300.64
11.148,87722.40000000001
11.149000000000001,85565.44
11.15,84495.36
11.151,85273.92
11.152000000000001,86801.28
11.153,85752.96
11.154,84450.56
11.155,85099.68000000001
11.156,82510.40000000001
11.157,84959.52
11.158,85679.2
11.159,85805.76
11.16,85496.96
11.161,84639.2
11.162,88043.84
11.163,80740.96
11.164,87380.64
11.165000000000001,86245.12
11.166,87382.40000000001
11.167,84404.0
11.168000000000001,84748.0
11.169,87347.84
11.17,82957.28
11.171,83242.24
11.172,86822.72
11.173,84797.12
11.174,88568.0
11.175,81959.36
11.176,84721.6
11.177,87875.68000000001
11.178,82133.44
11.179,85076.64
11.18,87619.84
11.181000000000001,82901.76
11.182,85407.36
11.183,84461.6
11.184000000000001,84207.68000000001
11.185,88376.96
11.186,83471.84
11.187,82114.88
11.188,82801.92
11.189,86914.24
11.19,80890.40000000001
11.191,80524.8
11.192,80684.96
11.193,87173.6
11.194,87601.76
11.195,87544.48
11.196,85967.52
11.197000000000001,81702.88
11.198,87552.96
11.199,85345.76
11.200000000000001,82448.64
11.201,83080.96
11.202,87399.68000000001
11.203,85094.40000000001
11.204,89815.2
11.205,83201.44
11.206,85448.64
11.207,84284.96
11.208,89474.56
11.209,82303.68000000001
11.21,83460.64
11.211,84967.84
11.212,85467.84
11.213000000000001,88728.16
11.214,85662.72
11.215,85806.88
11.216000000000001,81104.48
11.217,85194.56
11.218,83858.56
11.219,84213.12
11.22,84022.40000000001
11.221,84262.08
11.222,86608.48
11.223,82425.92
11.224,85635.84
11.225,83776.32
11.226,82670.88
11.227,82622.08
11.228,83130.40000000001
11.229000000000001,86554.40000000001
11.23,85888.32
11.231,82852.8
11.232000000000001,88497.92
11.233,87944.64
11.234,83044.0
11.235,87945.28
11.236,85079.52
11.237,86028.48
11.238,84561.76
11.239,86065.28
11.24,85256.16
11.241,83861.92
11.242,84468.64
11.243,79066.88
11.244,86732.64
11.245000000000001,88171.04000000001
11.246,83608.16
11.247,87038.72
11.248000000000001,89326.88
11.249,80096.64
11.25,81947.04000000001
11.251,86918.40000000001
11.252,86999.84
11.253,84035.2
11.254,86976.0
11.255,84365.44
11.256,83716.32
11.257,82032.96
11.258000000000001,83944.96
11.259,87474.40000000001
11.26,87004.8
11.261000000000001,88483.2
11.262,84324.16
11.263,84752.96
11.264,85327.84
11.265,87025.92
11.266,83561.92
11.267,85320.16
11.268,83094.08
11.269,84712.64
11.27,84790.08
11.271,84062.24
11.272,84803.84
11.273,84032.32
11.274000000000001,79816.96
11.275,84577.92
11.276,87525.12
11.277000000000001,85810.56
11.278,83571.36
11.279,84125.6
11.28,85310.88
11.281,82803.2
11.282,89452.64
11.283,82531.04000000001
11.284,85361.6
11.285,85987.84
11.286,85180.64
11.287,83012.8
11.288,87259.68000000001
11.289,84522.88
11.290000000000001,85056.0
11.291,88752.0
11.292,82118.56
11.293000000000001,86313.92
11.294,89095.52
11.295,82145.12
11.296,83841.44
11.297,80820.0
11.298,89570.40000000001
11.299,86469.6
11.3,83642.08
11.301,82808.0
11.302,89163.04000000001
11.303,81570.72
11.304,81379.2
11.305,86276.32
11.306000000000001,85743.84
11.307,85415.04000000001
11.308,85712.16
11.309000000000001,81860.0
11.31,82545.44
11.311,80725.92
11.312,84096.48
11.313,85872.0
11.314,85181.76
11.315,85454.40000000001
11.316,83430.40000000001
11.317,86190.40000000001
11.318,85596.16
11.319,85506.40000000001
11.32,81948.8
11.321,83583.52
11.322000000000001,80314.56
11.323,82466.88
11.324,84390.56
11.325000000000001,79452.16
11.326,84184.32
11.327,90257.12
11.328,84872.16
11.329,83149.28
11.33,88392.16
11.331,87673.6
11.332,82922.08
11.333,86172.0
11.334,85388.8
11.335,85403.52
11.336,86124.8
11.337,87956.96
11.338000000000001,84609.6
11.339,86851.68000000001
11.34,84313.92
11.341000000000001,89705.6
11.342,82160.32
11.343,84564.48
11.344,79666.08
11.345,79957.28
11.346,86160.32
11.347,84190.08
11.348,84886.56
11.349,84874.40000000001
11.35,83519.52
11.351,87152.64
11.352,81808.0
11.353,84963.2
11.354000000000001,86892.32
11.355,84799.52
11.356,83359.84
11.357000000000001,86045.6
11.358,81616.96
11.359,86019.36
11.36,89289.12
11.361,86458.72
11.362,81997.76
11.363,79886.72
11.364,90174.40000000001
11.365,85682.08
11.366,81162.56
11.367,82158.56
11.368,84394.24
11.369,80960.48
11.370000000000001,85385.6
11.371,85435.68000000001
11.372,85343.84
11.373000000000001,83963.52
11.374,86814.72
11.375,80589.92
11.376,81156.32
11.377,87413.6
11.378,81565.6
11.379,85904.32
11.38,81930.56
11.381,82613.12
11.382,82284.64
11.383000000000001,83375.52
11.384,85874.72
11.385,81740.0
11.386000000000001,85873.76
11.387,85662.40000000001
11.388,85289.92
11.389000000000001,84869.44
11.39,87771.04000000001
11.391,86995.04000000001
11.392,90766.24
11.393,86890.40000000001
11.394,83731.04000000001
11.395,90383.2
11.396,82369.12
11.397,91080.8
11.398,89510.24
11.399000000000001,85037.6
11.4,87583.04000000001
11.401,83972.0
11.402000000000001,83518.24
11.403,83046.40000000001
11.404,82075.04000000001
11.405,84787.52
11.406,89072.48
11.407,88463.04000000001
11.408,84320.48
11.409,84332.0
11.41,88804.48
11.411,89372.64
11.412,86688.16
11.413,84748.48
11.414,84655.84
11.415000000000001,88178.24
11.416,88254.56
11.417,83327.2
11.418000000000001,86972.32
11.419,83778.40000000001
11.42,87267.2
11.421,85015.36
11.422,82369.12
11.423,81306.08
11.424,80615.36
11.425,84870.56
11.426,86744.64
11.427,87249.28
11.428,89738.88
11.429,87554.40000000001
11.43,83412.32
11.431000000000001,90047.2
11.432,89922.88
11.433,84972.48
11.434000000000001,79300.48
11.435,82308.8
11.436,84490.88
11.437,85775.68000000001
11.438,83712.0
11.439,83431.84
11.44,80899.36
11.441,85000.16
11.442,84811.2
11.443,86678.56
11.444,85377.76
11.445,86516.64
11.446,83124.96
11.447000000000001,84491.84
11.448,81254.72
11.449,86004.48
11.450000000000001,84263.36
11.451,84268.0
11.452,85350.72
11.453,85831.84
11.454,85049.6
11.455,86807.36
11.456,87544.16
11.457,86509.92
11.458,79020.96
11.459,85784.64
11.46,83905.6
11.461,86718.88
11.462,86765.6
11.463000000000001,81354.24
11.464,84142.24
11.465,88256.8
11.466000000000001,89660.16
11.467,84301.28
11.468,82088.96
11.469,86911.36
11.47,86915.36
11.471,80961.6
11.472,85135.84
11.473,83593.92
11.474,86504.64
11.475,87428.8
11.476,83101.6
11.477,84199.04000000001
11.478,86356.96
11.479000000000001,86756.32
11.48,80359.04000000001
11.481,86811.36
11.482000000000001,82435.04000000001
11.483,84327.04000000001
11.484,84910.88
11.485,83137.76
11.486,85616.32
11.487,84230.40000000001
11.488,86390.40000000001
11.489,83343.68000000001
11.49,86868.64
11.491,80011.84
11.492,89558.24
11.493,81906.24
11.494,78618.24
11.495000000000001,84388.8
11.496,87446.88
11.497,86310.88
11.498000000000001,87164.32
11.499,80866.88
11.5,86441.44
11.501,83841.92
11.502,83982.72
11.503,82392.64
11.504,85049.28
11.505,80450.24
11.506,84165.12
11.507,85719.84
11.508000000000001,85188.16
11.509,90974.24
11.51,88010.56
11.511000000000001,85872.32
11.512,87101.44
11.513,83195.36
11.514000000000001,85050.56
11.515,83401.92
11.516,84266.08
11.517,81763.84
11.518,86599.04000000001
11.519,84942.08
11.52,86003.04000000001
11.521,81527.84
11.522,86193.28
11.523,82100.8
11.524000000000001,85325.12
11.525,85861.6
11.526,83088.8
11.527000000000001,81803.52
11.528,85653.28
11.529,85388.32
11.53,84297.12
11.531,84025.28
11.532,86744.0
11.533,86031.04000000001
11.534,86765.6
11.535,87279.36
11.536,86390.56
11.537,84266.72
11.538,83616.0
11.539,83707.04000000001
11.540000000000001,84239.52
11.541,89723.84
11.542,84923.52
11.543000000000001,86172.48
11.544,82137.12
11.545,84044.0
11.546,84250.24
11.547,86887.36
11.548,80248.96
11.549,84103.84
11.55,87935.36
11.551,82700.64
11.552,86222.56
11.553,84184.16
11.554,83524.16
11.555,83233.28
11.556000000000001,85684.0
11.557,92468.0
11.558,83571.36
11.559000000000001,84972.32
11.56,83619.84
11.561,81106.56
11.562,89556.32
11.563,86379.36
11.564,85967.84
11.565,84658.40000000001
11.566,84040.0
11.567,82953.92
11.568,80629.92
11.569,86816.48
11.57,87646.08
11.571,83559.2
11.572000000000001,82565.44
11.573,85586.56
11.574,87256.32
11.575000000000001,88515.36
11.576,84292.8
11.577,89466.24
11.578,86266.08
11.579,86066.56
11.58,85610.24
11.581,81121.6
11.582,82285.28
11.583,87512.8
11.584,81371.52
11.585,85966.24
11.586,84688.8
11.587,81796.64
11.588000000000001,83675.36
11.589,82464.64
11.59,81329.92
11.591000000000001,85420.32
11.592,82721.92
11.593,86672.32
11.594,82842.40000000001
11.595,91519.36
11.596,81339.68000000001
11.597,86500.96
11.598,85876.32
11.599,84870.08
11.6,88607.84
11.601,85174.24
11.602,87814.72
11.603,82311.52
11.604000000000001,82223.2
11.605,85263.2
11.606,83288.96
11.607000000000001,85037.76
11.608,82607.68000000001
11.609,85838.88
11.61,86101.28
11.611,84834.88
11.612,82763.84
11.613,83882.88
11.614,88374.72
11.615,84860.64
11.616,86180.96
11.617,81020.96
11.618,86918.56
11.619,80835.36
11.620000000000001,85325.6
11.621,84873.12
11.622,87325.12
11.623000000000001,84298.08
11.624,85083.84
11.625,80937.44
11.626,80675.68000000001
11.627,82256.64
11.628,84808.8
11.629,80625.76
11.63,85896.48
11.631,85799.84
11.632,86201.92
11.633000000000001,81850.72
11.634,87965.12
11.635,84453.28
11.636000000000001,85586.72
11.637,89203.04000000001
11.638,85811.2
11.639000000000001,83640.48
11.64,86561.12
11.641,84229.12
11.642,89080.8
11.643,82774.72
11.644,84994.40000000001
11.645,81206.88
11.646,85892.16
11.647,86801.6
11.648,83316.8
11.649000000000001,85055.68000000001
11.65,82616.0
11.651,86966.88
11.652000000000001,81941.92
11.653,86604.0
11.654,83446.72
11.655,89519.84
11.656,87491.52
11.657,88943.36
11.658,85332.8
11.659,84641.76
11.66,84139.52
11.661,89107.2
11.662,82628.8
11.663,81475.84
11.664,83524.64
11.665000000000001,85251.68000000001
11.666,85217.28
11.667,84700.0
11.668000000000001,88083.2
11.669,86069.12
11.67,81926.72
11.671,90632.48
11.672,79723.2
11.673,82329.6
11.674,86071.84
11.675,81672.64
11.676,83123.68000000001
11.677,86422.72
11.678,88357.28
11.679,84242.72
11.68,86933.12
11.681000000000001,82737.28
11.682,84269.76
11.683,83955.04000000001
11.684000000000001,87876.48
11.685,86576.64
11.686,85604.48
11.687,81462.88
11.688,84628.96
11.689,82718.08
11.69,91175.36
11.691,86039.2
11.692,82039.84
11.693,84476.16
11.694,85926.56
11.695,83484.48
11.696,84955.68000000001
11.697000000000001,87281.28
11.698,85857.92
11.699,85705.44
11.700000000000001,85022.56
11.701,84046.72
11.702,86689.92
11.703,85141.12
11.704,84026.08
11.705,82590.08
11.706,86176.64
11.707,80418.72
11.708,84905.6
11.709,83385.76
11.71,84698.72
11.711,87103.84
11.712,84537.76
11.713000000000001,85958.56
11.714,84272.32
11.715,84933.76
11.716000000000001,81597.76
11.717,85040.96
11.718,84757.92
11.719,89274.40000000001
11.72,84774.72
11.721,88626.40000000001
11.722,84848.64
11.723,84223.36
11.724,87081.44
11.725,85072.96
11.726,84027.84
11.727,86931.36
11.728,81909.76
11.729000000000001,81883.84
11.73,84268.64
11.731,84014.08
11.732000000000001,83484.16
11.733,85382.56
11.734,82364.64
11.735,86842.56
11.736,86770.56
11.737,85861.44
11.738,84011.2
11.739,85586.24
11.74,88101.44
11.741,86586.40000000001
11.742,82370.08
11.743,85183.2
11.744,83890.24
11.745000000000001,82372.48
11.746,86850.40000000001
11.747,86135.04000000001
11.748000000000001,85711.68000000001
11.749,89741.92
11.75,83987.36
11.751,84342.40000000001
11.752,84524.64
11.753,85491.52
11.754,84094.40000000001
11.755,82468.48
11.756,83739.68000000001
11.757,86307.36
11.758000000000001,87520.96
11.759,83520.64
11.76,85551.36
11.761000000000001,81950.40000000001
11.762,86573.92
11.763,84606.24
11.764000000000001,82997.76
11.765,84686.40000000001
11.766,84014.72
11.767,86681.44
11.768,90071.04000000001
11.769,79901.12
11.77,85702.56
11.771,86039.04000000001
11.772,86195.04000000001
11.773,86483.68000000001
11.774000000000001,85023.36
11.775,87353.76
11.776,83324.32
11.777000000000001,84660.64
11.778,82226.72
11.779,86176.32
11.78,85318.40000000001
11.781,89234.40000000001
11.782,88605.28
11.783,82719.04000000001
11.784,87088.32
11.785,86484.8
11.786,87109.76
11.787,89796.48
11.788,88948.32
11.789,81072.0
11.790000000000001,83597.28
11.791,79949.44
11.792,87139.84
11.793000000000001,85054.40000000001
11.794,86423.2
11.795,84922.24
11.796,86165.28
11.797,87796.32
11.798,84631.52
11.799,84492.64
11.8,78269.12
11.801,83595.04000000001
11.802,81950.56
11.803,84166.40000000001
11.804,90313.28
11.805,86890.56
11.806000000000001,85633.92
11.807,84337.6
11.808,88767.52
11.809000000000001,82653.44
11.81,82961.44
11.811,81417.92
11.812,85685.12
11.813,84538.40000000001
11.814,90457.92
11.815,86121.28
11.816,82103.04000000001
11.817,90621.6
11.818,88385.44
11.819,89567.84
11.82,86630.72
11.821,81608.16
11.822000000000001,84726.88
11.823,87041.92
11.824,83880.64
11.825000000000001,80887.36
11.826,83548.48
11.827,86566.40000000001
11.828,85457.28
11.829,83323.84
11.83,82835.52
11.831,83417.92
11.832,85551.36
11.833,86405.44
11.834,87392.48
11.835,85909.44
11.836,84324.48
11.837,79401.28
11.838000000000001,81280.64
11.839,85114.56
11.84,84381.76
11.841000000000001,84324.96
11.842,85324.64
11.843,82176.0
11.844,83362.40000000001
11.845,83800.64
11.846,81472.96
11.847,86027.36
11.848,85101.28
11.849,86236.8
11.85,82949.28
11.851,86439.68000000001
11.852,86505.44
11.853,88243.36
11.854000000000001,83418.88
11.855,83166.40000000001
11.856,87777.44
11.857000000000001,81220.64
11.858,86144.0
11.859,84030.56
11.86,84627.2
11.861,87393.76
11.862,84065.12
11.863,87598.72
11.864,84174.56
11.865,82998.40000000001
11.866,87158.24
11.867,86139.2
11.868,83053.76
11.869,84803.36
11.870000000000001,86337.76
11.871,88109.28
11.872,86000.16
11.873000000000001,85804.0
11.874,84693.28
11.875,88010.08
11.876,77060.48
11.877,87071.04000000001
11.878,89800.64
11.879,85695.68000000001
11.88,86612.8
11.881,87848.96
11.882,82208.96
11.883000000000001,85679.68000000001
11.884,85216.16
11.885,83936.64
11.886000000000001,86311.84
11.887,88534.40000000001
11.888,84992.16
11.889000000000001,84445.76
11.89,83947.68000000001
11.891,83969.92
11.892,85834.08
11.893,81788.96
11.894,85395.68000000001
11.895,83172.96
11.896,85205.92
11.897,85457.92
11.898,81225.44
11.899000000000001,85530.88
11.9,85790.08
11.901,87033.44
11.902000000000001,86305.92
11.903,80622.40000000001
11.904,86542.72
11.905,87100.0
11.906,80104.0
11.907,87312.48
11.908,83819.2
11.909,83466.88
11.91,85980.96
11.911,84351.04000000001
11.912,85511.68000000001
11.913,80235.2
11.914,88847.84
11.915000000000001,81003.2
11.916,83972.48
11.917,89776.32
11.918000000000001,84202.56
11.919,83516.8
11.92,85168.32
11.921,85105.12
11.922,87550.24
11.923,86747.36
11.924,84811.84
11.925,86159.04000000001
11.926,83518.08
11.927,79600.0
11.928,85377.92
11.929,84780.32
11.93,88145.92
11.931000000000001,82370.24
11.932,83950.24
11.933,84778.72
11.934000000000001,84322.72
11.935,89244.0
